道路,方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
堤頂,往南,2016-06-07,17:00:00,3805.67828369,48.1674064636,5.07966647148,127.159332275,Tue
堤頂,往南,2016-06-07,18:00:00,4551.55081177,47.9493942261,5.10233325958,113.850666809,Tue
堤頂,往南,2016-06-07,19:00:00,4436.55078125,47.7233291626,5.43166661263,126.239332581,Tue
堤頂,往南,2016-06-07,20:00:00,4225.88842773,48.1514293671,4.87833349705,122.909667969,Tue
堤頂,往南,2016-06-07,21:00:00,3315.8135376,49.2647483826,3.74199979305,134.393334961,Tue
堤頂,往南,2016-06-07,22:00:00,3075.72033691,51.413835144,3.35300004482,138.308332825,Tue
堤頂,往南,2016-06-07,23:00:00,2109.76269531,51.2532676697,2.35099990368,157.58833313,Tue
堤頂,往南,2016-06-08,00:00:00,1097.4067688,52.3808700562,1.15433330536,184.931335449,Wed
堤頂,往南,2016-06-08,01:00:00,533.855934143,54.0636688232,0.524333333969,195.917330933,Wed
堤頂,往南,2016-06-08,02:00:00,387.762710571,53.2167732239,0.394666671753,197.345330811,Wed
堤頂,往南,2016-06-08,03:00:00,305.593219757,53.3085456848,0.331999993324,198.805001831,Wed
堤頂,往南,2016-06-08,04:00:00,310.0847435,52.6094276428,0.325999999046,198.688000488,Wed
堤頂,往南,2016-06-08,05:00:00,255.737289429,53.2477867126,0.297666665912,199.638998413,Wed
堤頂,往南,2016-06-08,06:00:00,468.5,51.5875335693,0.475999993086,197.094998169,Wed
堤頂,往南,2016-06-08,07:00:00,1309.93643188,51.00965271,1.39999998808,180.020001221,Wed
堤頂,往南,2016-06-08,08:00:00,3845.68103027,49.7474212646,4.64033322334,122.628666687,Wed
堤頂,往南,2016-06-08,09:00:00,4615.75915527,47.4215667725,6.53866662979,115.280001831,Wed
堤頂,往南,2016-06-08,10:00:00,4185.22363281,48.0278884888,5.34366657734,121.214329529,Wed
堤頂,往南,2016-06-08,11:00:00,4076.04882812,46.70675354,5.58133337498,118.677333069,Wed
堤頂,往南,2016-06-08,12:00:00,3926.66101074,47.6156280518,5.28666684628,121.100003052,Wed
堤頂,往南,2016-06-08,13:00:00,3967.96606445,47.7989864349,4.77300007343,120.572665405,Wed
堤頂,往南,2016-06-08,14:00:00,4445.61865234,48.0491157532,5.30233330727,109.374664307,Wed
堤頂,往南,2016-06-08,15:00:00,4490.29284668,47.3955230713,6.23166661263,111.902333069,Wed
堤頂,往南,2016-06-08,16:00:00,4430.7902832,48.8887542725,5.17233328819,113.664329529,Wed
堤頂,往南,2016-06-08,17:00:00,4270.14404297,48.1778388977,5.58066649437,117.285331726,Wed
堤頂,往南,2016-06-08,18:00:00,4905.02966309,48.5080917358,5.5133333683,106.472000122,Wed
堤頂,往南,2016-06-08,19:00:00,4750.57434082,45.7948246002,7.01733310223,115.399000549,Wed
堤頂,往南,2016-06-08,20:00:00,3958.50842285,47.5140411377,5.59600019455,124.22633667,Wed
堤頂,往南,2016-06-08,21:00:00,3632.82202148,49.6954872131,3.94266650677,126.418334961,Wed
堤頂,往南,2016-06-08,22:00:00,3325.68994141,49.4438796997,3.95833318233,129.010661316,Wed
堤頂,往南,2016-06-08,23:00:00,2743.25421143,51.9649253845,2.71466667652,141.30333252,Wed
堤頂,往南,2016-06-09,00:00:00,1525.5,53.9178916931,1.65066667795,174.960998535,Thu
堤頂,往南,2016-06-09,01:00:00,1073.54237366,54.6962730408,0.924333333969,185.215997314,Thu
堤頂,往南,2016-06-09,02:00:00,560.483047485,54.364125061,0.53466668129,195.162338257,Thu
堤頂,往南,2016-06-09,03:00:00,601.779663086,54.8016540527,0.565999996662,193.700338745,Thu
堤頂,往南,2016-06-09,04:00:00,481.983047485,54.9544303894,0.483333349228,196.472332764,Thu
堤頂,往南,2016-06-09,05:00:00,475.644065857,55.1187179565,0.483333343267,196.997003174,Thu
堤頂,往南,2016-06-09,06:00:00,655.5,54.1474739075,0.637333339453,192.665328979,Thu
堤頂,往南,2016-06-09,07:00:00,920.694915771,53.6870384216,0.870999979973,187.863336182,Thu
堤頂,往南,2016-06-09,08:00:00,1084.10345459,51.7745811462,1.09933332205,184.680664062,Thu
堤頂,往南,2016-06-09,09:00:00,1543.18643188,52.3215675354,1.69666663408,171.244335938,Thu
堤頂,往南,2016-06-09,10:00:00,2262.88983154,51.6222892761,2.68866658211,153.874337769,Thu
堤頂,往南,2016-06-09,11:00:00,2760.78948975,51.3339736938,3.42399988174,141.262330627,Thu
堤頂,往南,2016-06-09,12:00:00,3071.07626343,50.0272270203,3.59166665077,136.754667664,Thu
堤頂,往南,2016-06-09,13:00:00,2646.5423584,50.9779037476,3.12033321857,144.929000854,Thu
堤頂,往南,2016-06-09,14:00:00,2747.07626343,49.8542518616,3.15199987888,139.751329041,Thu
堤頂,往南,2016-06-09,15:00:00,3095.76382446,49.0835906982,4.29866669178,133.480000305,Thu
堤頂,往南,2016-06-09,16:00:00,2722.98303223,47.4272140503,3.97366687655,139.49599762,Thu
堤頂,往南,2016-06-09,17:00:00,2650.71429443,49.3699806213,3.48633351326,142.217997742,Thu
堤頂,往南,2016-06-09,18:00:00,2847.9576416,50.1200614929,3.76400014162,138.572337341,Thu
堤頂,往南,2016-06-09,19:00:00,2672.03390503,51.2671379089,3.16300003529,142.743667603,Thu
堤頂,往南,2016-06-09,20:00:00,2503.02539062,50.4963829041,2.99366660118,144.518002319,Thu
堤頂,往南,2016-06-09,21:00:00,2659.91525269,50.9086021423,3.16166660786,140.380001831,Thu
堤頂,往南,2016-06-09,22:00:00,2499.10168457,50.7364402771,2.81033318043,144.809002686,Thu
堤頂,往南,2016-06-09,23:00:00,1958.34745789,51.9533233643,1.91433331966,157.38866272,Thu
堤頂,往南,2016-06-10,00:00:00,1076.49151611,53.0424636841,1.1323333621,184.995001221,Fri
堤頂,往南,2016-06-10,01:00:00,825.737289429,52.4885543823,0.782000029087,190.945999146,Fri
堤頂,往南,2016-06-10,02:00:00,565.381355286,54.4739936829,0.521666657925,195.096331787,Fri
堤頂,往南,2016-06-10,03:00:00,475.211864471,53.9510070801,0.457333338261,196.760671997,Fri
堤頂,往南,2016-06-10,04:00:00,325.406780243,55.6374961853,0.348333343863,198.71166687,Fri
堤頂,往南,2016-06-10,05:00:00,308.584747314,54.8863128662,0.335333326459,198.735336304,Fri
堤頂,往南,2016-06-10,06:00:00,549.906776428,55.0557899475,0.519666677713,195.122998047,Fri
堤頂,往南,2016-06-10,07:00:00,862.923728943,53.0404785156,0.806666636467,189.097665405,Fri
堤頂,往南,2016-06-10,08:00:00,1212.49151611,52.6028518677,1.27333334684,178.508331299,Fri
堤頂,往南,2016-06-10,09:00:00,1635.83898926,52.6259727478,1.96266666651,168.711331177,Fri
堤頂,往南,2016-06-10,10:00:00,2154.7711792,52.0964477539,2.45800005198,156.463998413,Fri
堤頂,往南,2016-06-10,11:00:00,2772.17858887,51.1669692993,3.58366663456,139.01600647,Fri
堤頂,往南,2016-06-10,12:00:00,2991.41522217,51.1613143921,3.74833331108,135.457998657,Fri
堤頂,往南,2016-06-10,13:00:00,3088.98980713,49.0280197144,4.08633327484,131.933668518,Fri
堤頂,往南,2016-06-10,14:00:00,3333.57537842,48.5927993774,4.17100002766,125.748667908,Fri
堤頂,往南,2016-06-10,15:00:00,3558.72241211,49.9222297668,4.69733321667,121.472001648,Fri
堤頂,往南,2016-06-10,16:00:00,3379.74578857,49.8760147095,4.55066692829,124.362330627,Fri
堤頂,往南,2016-06-10,17:00:00,3381.81036377,49.2701820374,4.34300024509,125.575337219,Fri
堤頂,往南,2016-06-10,18:00:00,3384.76263428,50.5472900391,3.82866663933,127.916999817,Fri
堤頂,往南,2016-06-10,19:00:00,3041.16101074,50.269254303,3.39733338356,134.037666321,Fri
堤頂,往南,2016-06-10,20:00:00,2675.7711792,50.8613296509,2.91999995708,138.299667358,Fri
堤頂,往南,2016-06-10,21:00:00,2590.53390503,50.3919532776,3.14100003242,142.778665161,Fri
堤頂,往南,2016-06-10,22:00:00,2600.25,51.4640762329,2.7003333807,140.892663574,Fri
堤頂,往南,2016-06-10,23:00:00,2011.4067688,51.5948722839,2.01000001431,158.832666016,Fri
堤頂,往南,2016-06-11,00:00:00,1146.83898926,53.9021598816,1.09199998379,182.864328003,Sat
堤頂,往南,2016-06-11,01:00:00,807.084747314,54.5119606018,0.745666652918,183.332669067,Sat
堤頂,往南,2016-06-11,02:00:00,552.550842285,54.8857025146,0.594333338737,186.54133606,Sat
堤頂,往南,2016-06-11,03:00:00,495.508472443,54.5043281555,0.461999988556,194.134664917,Sat
堤頂,往南,2016-06-11,04:00:00,361.432203293,54.5240989685,0.363333329558,197.300665283,Sat
堤頂,往南,2016-06-11,05:00:00,329.008472443,52.9711235046,0.356666660309,198.161331177,Sat
堤頂,往南,2016-06-11,06:00:00,506.584747314,54.5607528687,0.497666662931,195.508004761,Sat
堤頂,往南,2016-06-11,07:00:00,741.415252686,52.9035087585,0.737333297729,193.08899231,Sat
堤頂,往南,2016-06-11,08:00:00,1011.2711792,53.3918891907,0.954666674137,184.82333374,Sat
堤頂,往南,2016-06-11,09:00:00,1681.71609497,52.6425300598,1.78033337593,166.927667236,Sat
堤頂,往南,2016-06-11,10:00:00,2162.88040161,51.7643669128,2.28166667223,150.538000488,Sat
堤頂,往南,2016-06-11,11:00:00,2615.37283325,50.5102592468,3.24033339024,143.600996399,Sat
堤頂,往南,2016-06-11,12:00:00,2761.73684692,50.1183120728,3.63933358192,139.467999268,Sat
堤頂,往南,2016-06-11,13:00:00,2659.14285278,49.9060218811,3.83233338594,144.682997131,Sat
堤頂,往南,2016-06-11,14:00:00,2851.26318359,49.1118476868,4.33333331347,138.617338562,Sat
堤頂,往南,2016-06-11,15:00:00,3169.5479126,49.6563583374,3.94099993706,134.825003052,Sat
堤頂,往南,2016-06-11,16:00:00,3522.57476807,48.9764503479,4.4939999342,118.380332947,Sat
堤頂,往南,2016-06-11,17:00:00,3373.36859131,49.0748886108,4.11700003147,126.639668274,Sat
堤頂,往南,2016-06-11,18:00:00,3730.822052,49.4621315002,4.98366663456,118.758999634,Sat
堤頂,往南,2016-06-11,19:00:00,3012.12704468,50.599394989,3.2903331995,133.523335266,Sat
堤頂,往南,2016-06-11,20:00:00,2708.44494629,50.6911216736,3.37899987698,140.87333374,Sat
堤頂,往南,2016-06-11,21:00:00,2785.54150391,50.8177520752,3.37899982929,135.746998596,Sat
堤頂,往南,2016-06-11,22:00:00,3064.64276123,50.2041503906,3.30300004482,129.467999268,Sat
堤頂,往南,2016-06-11,23:00:00,2246.66101074,51.7397491455,2.36600003242,151.633996582,Sat
堤頂,往南,2016-06-12,00:00:00,1163.49151611,54.1690498352,1.11566666365,182.192663574,Sun
堤頂,往南,2016-06-12,01:00:00,937.127113342,53.2839637756,0.853666687012,187.279666138,Sun
堤頂,往南,2016-06-12,02:00:00,599.194915771,54.4491981506,0.560333317518,194.644995117,Sun
堤頂,往南,2016-06-12,03:00:00,463.542373657,53.3000732422,0.439333337545,196.265994263,Sun
堤頂,往南,2016-06-12,04:00:00,351.070808411,55.3131561279,0.349333322048,191.787335205,Sun
堤頂,往南,2016-06-12,05:00:00,298.093219757,54.7370384216,0.315333330631,199.115670776,Sun
堤頂,往南,2016-06-12,06:00:00,430.728813171,54.0125907898,0.441666674614,197.450668335,Sun
堤頂,往南,2016-06-12,07:00:00,693.508468628,53.3467277527,0.672333335876,193.986334229,Sun
堤頂,往南,2016-06-12,08:00:00,915.805084229,52.2363143921,0.898666656017,188.251663208,Sun
堤頂,往南,2016-06-12,09:00:00,1446.74575806,52.4664840698,1.64099999666,175.218997192,Sun
堤頂,往南,2016-06-12,10:00:00,1952.42733765,51.0022361755,2.25300004482,156.646331787,Sun
堤頂,往南,2016-06-12,11:00:00,2394.05084229,51.079460907,2.98200004101,149.300997925,Sun
堤頂,往南,2016-06-12,12:00:00,2730.0,50.9522422791,3.68033316135,141.072998047,Sun
堤頂,往南,2016-06-12,13:00:00,2793.35687256,50.4594085693,3.33099994659,139.290997314,Sun
堤頂,往南,2016-06-12,14:00:00,3089.75,50.0540550232,3.58933317661,131.946664429,Sun
堤頂,往南,2016-06-12,15:00:00,3508.2711792,49.4053688049,4.52666628361,122.587330627,Sun
堤頂,往南,2016-06-12,16:00:00,3958.32501221,48.4656349182,5.46700000763,107.876002502,Sun
堤頂,往南,2016-06-12,17:00:00,3351.53881836,50.0143981934,4.15199990273,123.291001892,Sun
堤頂,往南,2016-06-12,18:00:00,3362.74575806,49.6915725708,3.74466674328,126.644998169,Sun
堤頂,往南,2016-06-12,19:00:00,3055.53393555,50.1484893799,3.46200010777,133.344996643,Sun
堤頂,往南,2016-06-12,20:00:00,2829.23727417,50.4718765259,3.34966642857,139.049002075,Sun
堤頂,往南,2016-06-12,21:00:00,2927.38134766,50.1783424377,3.20033335686,135.869668579,Sun
堤頂,往南,2016-06-12,22:00:00,2866.34429932,52.0824935913,2.81166670322,131.064666748,Sun
堤頂,往南,2016-06-12,23:00:00,1701.49151611,52.5476409912,1.71833328009,169.567333984,Sun
堤頂,往南,2016-06-13,00:00:00,975.644065857,52.6609619141,0.937666654587,187.294332886,Mon
堤頂,往南,2016-06-13,01:00:00,579.449150085,53.0726638794,0.561333334446,194.964993286,Mon
堤頂,往南,2016-06-13,02:00:00,380.220336914,52.7560203552,0.393666660786,197.838000488,Mon
堤頂,往南,2016-06-13,03:00:00,288.847455978,53.206842041,0.31033334136,198.916998291,Mon
堤頂,往南,2016-06-13,04:00:00,174.428570747,52.6441360474,0.198999999836,195.665335083,Mon
堤頂,往南,2016-06-13,05:00:00,218.627117157,53.4918182373,0.256333337724,199.180664062,Mon
堤頂,往南,2016-06-13,06:00:00,361.432201385,52.2290122986,0.388333326578,196.917999268,Mon
堤頂,往南,2016-06-13,07:00:00,1102.94067383,51.8399551392,1.13833334893,183.279998779,Mon
堤頂,往南,2016-06-13,08:00:00,3380.9576416,49.1114326477,4.23733350039,134.267330933,Mon
堤頂,往南,2016-06-13,09:00:00,3743.54241943,45.8792709351,6.20200004578,131.316999817,Mon
堤頂,往南,2016-06-13,10:00:00,3550.70439148,44.4816871643,6.88966670036,131.826000977,Mon
堤頂,往南,2016-06-13,11:00:00,3054.46395874,47.4822494507,3.99333329201,117.995332336,Mon
堤頂,往南,2016-06-13,12:00:00,3423.11160278,47.8192512512,4.50466659069,120.856332397,Mon
堤頂,往南,2016-06-13,13:00:00,3050.70235825,48.1059387207,3.78300009668,100.29666748,Mon
堤頂,往南,2016-06-13,16:00:00,4066.87225342,46.7398040771,5.30700016022,110.461000061,Mon
堤頂,往南,2016-06-13,17:00:00,4077.05578613,49.667591095,4.63433337212,101.33366394,Mon
堤頂,往南,2016-06-13,19:00:00,4859.63586426,47.9714912415,5.39166676998,113.37133255,Mon
堤頂,往南,2016-06-13,21:00:00,3130.60166931,49.5468887329,3.54233335257,124.759333801,Mon
堤頂,往南,2016-06-14,06:00:00,385.392848969,52.0639030457,0.432666671276,194.037332153,Tue
堤頂,往南,2016-06-14,07:00:00,1046.60661697,51.2756614685,1.00099998116,165.68833313,Tue
堤頂,往南,2016-06-14,08:00:00,3335.13201904,48.7956626892,4.60533322096,131.53266449,Tue
堤頂,往南,2016-06-14,09:00:00,3605.49993896,46.743006897,5.94866662025,133.7926651,Tue
堤頂,往南,2016-06-14,10:00:00,3478.29663086,44.4276226044,6.34466669559,135.711332703,Tue
堤頂,往南,2016-06-14,11:00:00,3154.72875977,46.1664157867,4.85566664934,138.282331848,Tue
堤頂,往南,2016-06-14,12:00:00,2767.27468872,46.2115097046,3.90366661549,144.174665833,Tue
堤頂,往南,2016-06-14,13:00:00,3016.4442749,45.6537452698,4.98100019693,138.86499939,Tue
堤頂,往南,2016-06-14,14:00:00,3090.78930664,46.5641902924,4.49766657352,140.944670105,Tue
堤頂,往南,2016-06-14,15:00:00,3251.78637695,46.184487915,5.08633320332,135.875671387,Tue
堤頂,往南,2016-06-14,16:00:00,3242.30554199,46.1551368713,4.62833315134,138.018339539,Tue
堤頂,往南,2016-06-14,17:00:00,3217.57623291,45.9732364655,4.42966675758,139.663337708,Tue
堤頂,往南,2016-06-14,18:00:00,3503.03477478,46.6616615295,4.41799999475,138.088670349,Tue
堤頂,往南,2016-06-14,19:00:00,3577.27880859,46.6155567169,5.65499994755,149.136671448,Tue
堤頂,往南,2016-06-14,20:00:00,3124.0,47.1060554504,4.88799993992,149.051998901,Tue
堤頂,往南,2016-06-14,21:00:00,2608.52539062,49.5184440613,3.20800008178,153.138000488,Tue
堤頂,往南,2016-06-14,22:00:00,2454.55932617,51.1391822815,3.03300007582,151.048667908,Tue
堤頂,往南,2016-06-14,23:00:00,1638.92372131,52.6762527466,1.85699989796,168.421002197,Tue
堤頂,往南,2016-06-15,00:00:00,842.986679077,54.1120819092,0.840999984741,182.930001831,Wed
堤頂,往南,2016-06-15,01:00:00,551.5338974,54.8026199341,0.550999993086,193.83866272,Wed
堤頂,往南,2016-06-15,02:00:00,332.338981628,55.5032485962,0.349333336949,197.017666626,Wed
堤頂,往南,2016-06-15,03:00:00,287.855932236,54.6822669983,0.290666663647,197.302999878,Wed
堤頂,往南,2016-06-15,04:00:00,274.474575043,53.5171516418,0.283999994397,198.249664307,Wed
堤頂,往南,2016-06-15,05:00:00,210.440677643,53.5972343445,0.247333332896,199.722000122,Wed
堤頂,往南,2016-06-15,06:00:00,450.984851837,53.6670654297,0.42566666007,190.370001221,Wed
堤頂,往南,2016-06-15,07:00:00,1236.5677948,52.2399215698,1.22366665602,180.331665039,Wed
堤頂,往南,2016-06-15,08:00:00,3883.98571777,49.4586776733,4.09066667557,116.410003662,Wed
堤頂,往南,2016-06-15,09:00:00,4567.11236572,47.258940506,5.77899999619,111.758998108,Wed
堤頂,往南,2016-06-15,10:00:00,4222.33044434,46.7504421234,6.24100017548,116.090000916,Wed
堤頂,往南,2016-06-15,11:00:00,4013.84741211,48.1734886169,5.16366658211,119.576000977,Wed
堤頂,往南,2016-06-15,12:00:00,3861.54205322,49.3190116882,4.8350001812,112.119665527,Wed
堤頂,往南,2016-06-15,13:00:00,3588.25,48.7811935425,4.19766671658,128.745004272,Wed
堤頂,往南,2016-06-15,14:00:00,4172.91381836,48.4135192871,4.88300023079,116.899664307,Wed
堤頂,往南,2016-06-15,15:00:00,4448.69586182,47.4468452454,5.82766690254,111.194667053,Wed
堤頂,往南,2016-06-15,16:00:00,4204.22375488,47.2789230347,5.667000103,112.138334656,Wed
堤頂,往南,2016-06-15,17:00:00,4277.5,49.1344558716,5.05333328247,115.558334351,Wed
堤頂,往南,2016-06-15,18:00:00,4682.42651367,48.7250434875,5.10499992371,108.986331177,Wed
堤頂,往南,2016-06-15,19:00:00,4808.80517578,47.7448295593,5.53499984741,115.600997925,Wed
堤頂,往南,2016-06-15,20:00:00,3810.5,48.4360626221,4.73200025558,128.245333862,Wed
堤頂,往南,2016-06-15,21:00:00,3395.5,49.9654281616,3.61100001335,130.559667969,Wed
堤頂,往南,2016-06-15,22:00:00,2999.25863647,51.0315368652,3.09466657639,138.954995728,Wed
堤頂,往南,2016-06-15,23:00:00,2157.0,52.4267547607,2.19000008106,158.707669067,Wed
堤頂,往南,2016-06-16,00:00:00,1066.55291748,52.917313385,1.1636666894,179.431002808,Thu
堤頂,往南,2016-06-16,01:00:00,682.0,54.1480941772,0.627999991179,193.58366394,Thu
堤頂,往南,2016-06-16,02:00:00,405.086208344,51.2359786987,0.413000002503,197.660668945,Thu
堤頂,往南,2016-06-16,03:00:00,374.0,53.4674110413,0.377999994159,197.855667114,Thu
堤頂,往南,2016-06-16,04:00:00,306.396551132,53.8203689575,0.329333347082,196.387335205,Thu
堤頂,往南,2016-06-16,05:00:00,302.5,53.3068206787,0.324333336949,198.082669067,Thu
堤頂,往南,2016-06-16,06:00:00,450.284469604,50.8450584412,0.444000005722,190.956671143,Thu
堤頂,往南,2016-06-16,07:00:00,1250.5,52.4204536438,1.35599998236,182.136001587,Thu
堤頂,往南,2016-06-16,08:00:00,3972.09835815,50.6021072388,4.46633324623,120.177333069,Thu
堤頂,往南,2016-06-16,09:00:00,4553.22692871,48.2137863159,5.86233325005,115.134664917,Thu
堤頂,往南,2016-06-16,10:00:00,4248.10925293,46.8297180176,5.89333338737,120.170002747,Thu
堤頂,往南,2016-06-16,11:00:00,4284.32763672,47.7122558594,5.26233348846,111.377998352,Thu
堤頂,往南,2016-06-16,12:00:00,4137.66998291,45.9651756287,6.28266649246,113.651663208,Thu
堤頂,往南,2016-06-16,13:00:00,3814.88134766,47.3220596313,5.05266661644,123.826997375,Thu
堤頂,往南,2016-06-16,14:00:00,4421.61206055,47.7727920532,5.67433342934,112.335664368,Thu
堤頂,往南,2016-06-16,15:00:00,4308.48278809,48.7476928711,4.92699980736,116.476335144,Thu
堤頂,往南,2016-06-16,16:00:00,4120.71429443,48.1948318481,5.01833348274,118.761000061,Thu
堤頂,往南,2016-06-16,17:00:00,4017.63793945,49.5407516479,5.1333334446,118.728666687,Thu
堤頂,往南,2016-06-16,18:00:00,4394.30511475,49.1465049744,4.79666666985,111.96366272,Thu
堤頂,往南,2016-06-16,19:00:00,4851.70141602,48.6093856812,5.67166669369,113.320001221,Thu
堤頂,往南,2016-06-16,20:00:00,3965.55786133,48.3016147614,4.49900000095,125.894993591,Thu
堤頂,往南,2016-06-16,21:00:00,3484.0,49.0119636536,3.9946665287,128.997663879,Thu
堤頂,往南,2016-06-16,22:00:00,3209.31036377,50.5125175476,3.29700005054,131.701338196,Thu
堤頂,往南,2016-06-16,23:00:00,2194.5,50.680859375,2.35766670704,154.783328247,Thu
堤頂,往南,2016-06-17,00:00:00,1284.80220032,53.5925048828,1.11733337641,172.923669434,Fri
堤頂,往南,2016-06-17,01:00:00,711.5,53.4847053528,0.692999994755,192.489004517,Fri
堤頂,往南,2016-06-17,02:00:00,468.241378784,55.1377372742,0.435000002384,194.333996582,Fri
