方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
往北,2016-04-17,17:00:00,986.0,49.6295,5.975,120.15,Sun
往北,2016-04-17,18:00:00,919.5,48.234,7.055,118.075,Sun
往北,2016-04-17,19:00:00,1112.0,35.4101,5.51,121.66,Sun
往北,2016-04-17,20:00:00,816.5,46.535,5.39,129.39,Sun
往北,2016-04-17,21:00:00,1110.0,35.9332,5.91,121.19,Sun
往北,2016-04-17,22:00:00,771.0,46.4158,5.1,136.425,Sun
往北,2016-04-17,23:00:00,433.5,47.2765,2.64,185.485,Sun
往北,2016-04-18,00:00:00,189.0,54.0502,1.055,230.675,Mon
往北,2016-04-18,01:00:00,92.0,54.8429,0.535,245.9,Mon
往北,2016-04-18,02:00:00,60.5,57.8593,0.375,248.625,Mon
往北,2016-04-18,03:00:00,37.0,60.9971,0.25,248.225,Mon
往北,2016-04-18,04:00:00,38.0,61.4425,0.26,250.0,Mon
往北,2016-04-18,05:00:00,47.0,55.1296,0.285,248.66,Mon
往北,2016-04-18,06:00:00,101.5,47.1991,0.71,241.48,Mon
往北,2016-04-18,07:00:00,358.5,45.1794,2.505,206.055,Mon
往北,2016-04-18,08:00:00,796.0,49.868,5.025,135.8,Mon
往北,2016-04-18,09:00:00,1195.0,45.7738,13.265,92.915,Mon
往北,2016-04-18,10:00:00,968.0,32.4867,23.29,115.7,Mon
往北,2016-04-18,11:00:00,835.0,49.2618,5.21,129.44,Mon
往北,2016-04-18,12:00:00,1105.0,49.2923,5.6,127.125,Mon
往北,2016-04-18,13:00:00,934.576,52.2965,5.795,119.305,Mon
往北,2016-04-18,14:00:00,407.5,56.7519,2.16,185.33,Mon
往北,2016-04-18,15:00:00,1145.5,51.3478,6.89,108.65,Mon
往北,2016-04-18,16:00:00,1006.0,49.6031,6.26,109.725,Mon
往北,2016-04-18,17:00:00,1048.5,51.3409,6.825,103.485,Mon
往北,2016-04-18,18:00:00,1438.22,44.267,11.25,76.09,Mon
往北,2016-04-18,19:00:00,1225.47,24.8317,50.8,71.91,Mon
往北,2016-04-18,20:00:00,994.0,38.2154,18.905,107.79,Mon
往北,2016-04-18,21:00:00,853.5,48.3355,5.375,124.69,Mon
往北,2016-04-18,22:00:00,771.0,52.3481,4.55,131.145,Mon
往北,2016-04-18,23:00:00,466.5,51.9961,2.885,180.51,Mon
往北,2016-04-19,00:00:00,198.5,56.9497,1.11,226.185,Tue
往北,2016-04-19,01:00:00,106.5,54.4611,0.71,242.625,Tue
往北,2016-04-19,02:00:00,60.5,57.5109,0.41,249.535,Tue
往北,2016-04-19,03:00:00,51.5,57.001,0.31,247.79,Tue
往北,2016-04-19,04:00:00,37.0,56.335,0.27,250.0,Tue
往北,2016-04-19,05:00:00,36.5,55.7429,0.25,250.0,Tue
往北,2016-04-19,06:00:00,138.5,52.4462,0.935,239.065,Tue
往北,2016-04-19,07:00:00,380.5,49.636,2.45,197.555,Tue
往北,2016-04-19,08:00:00,770.0,50.8522,4.95,137.485,Tue
往北,2016-04-19,09:00:00,1199.5,45.5726,10.735,96.75,Tue
往北,2016-04-19,10:00:00,960.0,44.2374,7.335,108.41,Tue
往北,2016-04-19,11:00:00,830.714,50.533,4.755,125.27,Tue
往北,2016-04-19,12:00:00,943.5,49.4042,5.91,119.225,Tue
往北,2016-04-19,13:00:00,829.83,47.9093,5.08,131.36,Tue
往北,2016-04-19,14:00:00,981.5,51.9354,5.65,109.15,Tue
往北,2016-04-19,15:00:00,1036.0,48.7357,6.26,108.315,Tue
往北,2016-04-19,16:00:00,1003.0,51.3901,5.79,112.62,Tue
往北,2016-04-19,17:00:00,1115.5,47.7871,7.12,110.9,Tue
往北,2016-04-19,18:00:00,1340.22,45.5959,9.91,72.8,Tue
往北,2016-04-19,19:00:00,1017.69,25.0615,44.24,94.28,Tue
往北,2016-04-19,20:00:00,978.0,28.3439,30.955,101.785,Tue
往北,2016-04-19,21:00:00,851.0,47.5444,5.69,130.175,Tue
往北,2016-04-19,22:00:00,791.5,46.7912,4.94,135.35,Tue
往北,2016-04-19,23:00:00,769.5,32.0842,3.21,173.55,Tue
往北,2016-04-20,00:00:00,207.321,50.9639,1.075,228.275,Wed
往北,2016-04-20,01:00:00,91.0714,53.7532,0.565,248.15,Wed
往北,2016-04-20,02:00:00,63.0,52.3915,0.41,248.425,Wed
往北,2016-04-20,03:00:00,55.0,51.0002,0.35,249.09,Wed
往北,2016-04-20,04:00:00,29.5,50.1468,0.21,250.0,Wed
往北,2016-04-20,05:00:00,56.0,56.0187,0.36,248.685,Wed
往北,2016-04-20,06:00:00,169.5,53.749,1.125,232.605,Wed
往北,2016-04-20,07:00:00,375.5,49.293,2.49,194.725,Wed
往北,2016-04-20,08:00:00,1002.0,48.066,4.8,137.085,Wed
往北,2016-04-20,09:00:00,1253.44,48.2216,8.53,103.64,Wed
往北,2016-04-20,10:00:00,939.231,48.1489,6.06,121.485,Wed
往北,2016-04-20,11:00:00,1190.0,39.973,5.76,118.115,Wed
往北,2016-04-20,12:00:00,985.532,50.5901,5.88,119.585,Wed
往北,2016-04-20,13:00:00,928.333,53.2469,5.62,116.945,Wed
往北,2016-04-20,14:00:00,955.5,50.3607,5.64,112.115,Wed
往北,2016-04-20,15:00:00,1046.0,46.6004,6.25,106.06,Wed
往北,2016-04-20,16:00:00,1034.35,50.9748,5.86,104.74,Wed
往北,2016-04-20,17:00:00,1018.46,47.6969,6.33,106.88,Wed
往北,2016-04-20,18:00:00,1388.0,46.0058,11.225,75.85,Wed
往北,2016-04-20,19:00:00,1351.88,35.4186,28.665,72.67,Wed
往北,2016-04-20,20:00:00,936.176,46.8565,6.275,115.46,Wed
往北,2016-04-20,21:00:00,788.5,47.2671,5.085,133.835,Wed
往北,2016-04-20,22:00:00,766.5,48.6517,4.775,137.545,Wed
往北,2016-04-20,23:00:00,441.5,51.8067,2.565,178.23,Wed
往北,2016-04-21,00:00:00,205.0,51.1958,1.225,220.045,Thu
往北,2016-04-21,01:00:00,112.0,55.9915,0.615,242.77,Thu
往北,2016-04-21,02:00:00,58.5,50.61,0.385,248.625,Thu
往北,2016-04-21,03:00:00,47.5,48.3333,0.29,249.535,Thu
往北,2016-04-21,04:00:00,45.0,52.5572,0.285,249.54,Thu
往北,2016-04-21,05:00:00,60.5,59.27,0.365,248.65,Thu
往北,2016-04-21,06:00:00,144.5,51.8208,0.915,236.775,Thu
往北,2016-04-21,07:00:00,406.5,47.0052,2.66,190.845,Thu
往北,2016-04-21,08:00:00,739.5,52.0958,4.44,139.915,Thu
往北,2016-04-21,09:00:00,1205.0,48.7652,7.61,99.705,Thu
往北,2016-04-21,10:00:00,980.425,46.412,7.22,115.75,Thu
往北,2016-04-21,11:00:00,1024.41,44.5152,7.0,116.295,Thu
往北,2016-04-21,12:00:00,981.5,51.4186,5.92,113.71,Thu
往北,2016-04-21,13:00:00,1137.41,38.5107,5.15,128.255,Thu
往北,2016-04-21,14:00:00,968.372,50.3745,6.37,111.26,Thu
往北,2016-04-21,15:00:00,512.0,48.5236,2.7,64.015,Thu
往北,2016-04-21,16:00:00,410.5,52.06,1.965,61.89,Thu
往北,2016-04-21,17:00:00,436.5,52.8,2.16,58.925,Thu
往北,2016-04-21,18:00:00,478.0,54.11,2.415,48.285,Thu
往北,2016-04-21,19:00:00,623.0,48.12,5.435,39.85,Thu
往北,2016-04-21,20:00:00,362.0,46.13,2.84,65.975,Thu
往北,2016-04-21,21:00:00,288.913,47.55,1.34,77.53,Thu
往北,2016-04-21,22:00:00,247.941,49.19,1.115,80.145,Thu
往北,2016-04-21,23:00:00,201.0,51.7,0.89,91.7,Thu
往北,2016-04-22,00:00:00,70.5,60.18,0.34,114.79,Fri
往北,2016-04-22,01:00:00,51.5,51.84,0.29,120.775,Fri
往北,2016-04-22,02:00:00,22.5,52.36,0.14,122.04,Fri
往北,2016-04-22,03:00:00,15.5,52.93,0.125,125.0,Fri
往北,2016-04-22,04:00:00,16.0,50.88,0.11,120.835,Fri
往北,2016-04-22,05:00:00,29.5,51.07,0.185,125.0,Fri
往北,2016-04-22,06:00:00,38.0,47.89,0.29,121.99,Fri
往北,2016-04-22,07:00:00,105.5,46.78,0.6,113.74,Fri
往北,2016-04-22,08:00:00,292.5,54.55,1.275,76.765,Fri
往北,2016-04-22,09:00:00,481.5,41.77,4.165,55.385,Fri
往北,2016-04-22,10:00:00,416.0,41.26,3.635,61.335,Fri
往北,2016-04-22,11:00:00,398.824,54.46,1.865,61.3,Fri
往北,2016-04-22,12:00:00,413.0,55.58,1.865,63.9,Fri
往北,2016-04-22,13:00:00,375.763,54.37,1.85,65.195,Fri
往北,2016-04-22,14:00:00,432.0,56.12,1.935,63.175,Fri
往北,2016-04-22,15:00:00,436.5,51.2,2.135,58.175,Fri
往北,2016-04-22,16:00:00,509.5,51.61,2.35,51.94,Fri
往北,2016-04-22,17:00:00,457.5,52.11,2.34,57.24,Fri
往北,2016-04-22,18:00:00,496.957,55.88,2.42,48.19,Fri
往北,2016-04-22,19:00:00,602.571,43.33,5.685,35.53,Fri
往北,2016-04-22,20:00:00,395.5,44.78,2.46,63.09,Fri
往北,2016-04-22,21:00:00,374.0,51.91,1.835,64.725,Fri
往北,2016-04-22,22:00:00,376.5,47.56,1.75,61.81,Fri
往北,2016-04-22,23:00:00,241.0,48.8,1.15,84.34,Fri
往北,2016-04-23,00:00:00,121.0,63.11,0.535,108.36,Sat
往北,2016-04-23,01:00:00,61.0,64.81,0.335,122.54,Sat
往北,2016-04-23,02:00:00,40.5,56.2,0.24,118.835,Sat
往北,2016-04-23,03:00:00,19.5,50.11,0.15,124.535,Sat
往北,2016-04-23,04:00:00,22.5,53.23,0.14,124.1,Sat
往北,2016-04-23,05:00:00,38.5,62.61,0.24,122.765,Sat
往北,2016-04-23,06:00:00,44.0,50.42,0.335,123.54,Sat
往北,2016-04-23,07:00:00,89.5,50.0,0.565,114.39,Sat
往北,2016-04-23,08:00:00,117.5,55.14,0.615,110.01,Sat
往北,2016-04-23,09:00:00,173.5,61.77,0.75,98.915,Sat
往北,2016-04-23,10:00:00,278.5,61.48,1.085,84.035,Sat
往北,2016-04-23,11:00:00,287.5,54.54,1.3,77.785,Sat
往北,2016-04-23,12:00:00,323.0,54.47,1.44,70.99,Sat
往北,2016-04-23,13:00:00,319.831,51.83,1.505,74.45,Sat
往北,2016-04-23,14:00:00,316.5,62.57,1.265,76.66,Sat
往北,2016-04-23,15:00:00,334.5,53.2,1.54,68.31,Sat
往北,2016-04-23,16:00:00,357.5,54.83,1.69,64.36,Sat
往北,2016-04-23,17:00:00,315.0,52.23,1.45,72.71,Sat
往北,2016-04-23,18:00:00,377.0,49.23,1.95,65.715,Sat
往北,2016-04-23,19:00:00,326.5,49.63,1.515,69.185,Sat
往北,2016-04-23,20:00:00,289.5,55.08,1.335,77.35,Sat
往北,2016-04-23,21:00:00,295.5,54.52,1.35,78.515,Sat
往北,2016-04-23,22:00:00,343.5,47.98,1.59,68.215,Sat
往北,2016-04-23,23:00:00,239.0,49.13,1.135,86.175,Sat
往北,2016-04-24,00:00:00,86.5,50.75,0.4,115.11,Sun
往北,2016-04-24,01:00:00,58.5,50.94,0.325,122.25,Sun
往北,2016-04-24,02:00:00,26.5,55.89,0.175,125.0,Sun
往北,2016-04-24,03:00:00,17.0,54.0,0.085,124.56,Sun
往北,2016-04-24,04:00:00,12.0,54.33,0.085,124.56,Sun
往北,2016-04-24,05:00:00,19.5,56.89,0.15,125.0,Sun
往北,2016-04-24,06:00:00,28.0,56.38,0.19,124.135,Sun
往北,2016-04-24,07:00:00,52.0,57.19,0.285,122.25,Sun
往北,2016-04-24,08:00:00,59.5,58.61,0.34,119.315,Sun
往北,2016-04-24,09:00:00,116.0,62.5,0.44,108.325,Sun
往北,2016-04-24,10:00:00,155.0,56.62,0.7,102.01,Sun
往北,2016-04-24,11:00:00,190.5,56.53,0.935,95.99,Sun
往北,2016-04-24,12:00:00,208.5,59.01,0.9,90.26,Sun
往北,2016-04-24,13:00:00,250.678,64.63,0.975,84.51,Sun
往北,2016-04-24,14:00:00,248.0,56.57,1.065,86.29,Sun
往北,2016-04-24,15:00:00,298.0,63.0,1.19,75.715,Sun
往北,2016-04-24,16:00:00,303.0,66.92,1.0,76.525,Sun
往北,2016-04-24,17:00:00,304.5,51.27,1.45,76.74,Sun
往北,2016-04-24,18:00:00,340.0,53.77,1.54,71.06,Sun
往北,2016-04-24,19:00:00,306.0,47.93,1.5,73.61,Sun
往北,2016-04-24,20:00:00,278.5,56.33,1.165,80.36,Sun
往北,2016-04-24,21:00:00,273.5,55.81,1.185,80.41,Sun
往北,2016-04-24,22:00:00,298.0,55.77,1.265,74.86,Sun
往北,2016-04-24,23:00:00,141.5,54.22,0.65,103.065,Sun
往北,2016-04-25,00:00:00,77.0,64.91,0.35,115.0,Mon
往北,2016-04-25,01:00:00,42.5,57.73,0.25,121.925,Mon
往北,2016-04-25,02:00:00,25.0,58.88,0.165,125.0,Mon
往北,2016-04-25,03:00:00,25.5,54.56,0.19,125.0,Mon
往北,2016-04-25,04:00:00,16.0714,56.0,0.11,125.0,Mon
往北,2016-04-25,05:00:00,12.6923,61.91,0.075,125.0,Mon
往北,2016-04-25,06:00:00,38.5,57.46,0.29,124.515,Mon
往北,2016-04-25,07:00:00,111.25,44.4,0.675,109.9,Mon
往北,2016-04-26,13:00:00,823.636,52.2947,5.32,139.975,Tue
往北,2016-04-26,14:00:00,943.0,51.9246,5.415,117.745,Tue
往北,2016-04-26,15:00:00,1018.54,49.9497,6.13,108.5,Tue
往北,2016-04-26,16:00:00,1038.46,49.0996,6.765,113.075,Tue
往北,2016-04-26,17:00:00,1166.0,50.4253,7.415,100.135,Tue
往北,2016-04-26,18:00:00,1618.5,42.1471,16.425,58.275,Tue
往北,2016-04-26,19:00:00,1404.0,33.9166,31.37,66.555,Tue
往北,2016-04-26,20:00:00,1023.16,37.0354,29.54,94.97,Tue
往北,2016-04-26,21:00:00,885.349,45.4972,8.99,128.505,Tue
往北,2016-04-26,22:00:00,854.0,50.7762,5.425,139.335,Tue
往北,2016-04-26,23:00:00,533.5,53.2722,3.215,166.85,Tue
往北,2016-04-27,00:00:00,218.5,52.528,1.275,220.215,Wed
往北,2016-04-27,01:00:00,110.0,51.6211,0.65,243.5,Wed
往北,2016-04-27,02:00:00,65.0,54.015,0.4,244.705,Wed
往北,2016-04-27,03:00:00,40.0,48.7889,0.27,250.0,Wed
往北,2016-04-27,04:00:00,61.0,48.1551,0.395,240.3,Wed
往北,2016-04-27,05:00:00,44.0,49.4107,0.275,248.65,Wed
往北,2016-04-27,06:00:00,109.5,46.97,0.785,242.89,Wed
往北,2016-04-27,07:00:00,354.5,47.7288,2.465,200.715,Wed
往北,2016-04-27,08:00:00,694.286,51.9611,4.42,149.145,Wed
往北,2016-04-27,09:00:00,1259.42,38.4496,11.95,102.045,Wed
往北,2016-04-27,10:00:00,1062.5,49.5818,6.51,108.515,Wed
往北,2016-04-27,11:00:00,882.0,49.9007,5.425,122.675,Wed
往北,2016-04-27,12:00:00,954.5,49.1843,5.71,115.935,Wed
往北,2016-04-27,13:00:00,832.881,52.1352,4.91,133.985,Wed
往北,2016-04-27,14:00:00,1232.5,53.1094,5.595,128.625,Wed
往北,2016-04-27,15:00:00,944.681,54.1362,5.52,120.145,Wed
往北,2016-04-27,16:00:00,1030.91,49.5107,5.675,111.805,Wed
往北,2016-04-27,17:00:00,1102.0,48.7793,7.175,105.35,Wed
往北,2016-04-27,18:00:00,1364.55,45.0898,11.715,80.005,Wed
往北,2016-04-29,13:00:00,888.75,59.2803,4.71,132.89,Fri
往北,2016-04-29,14:00:00,1011.0,47.3963,6.355,118.85,Fri
往北,2016-04-29,15:00:00,1170.5,50.9487,6.895,98.895,Fri
往北,2016-04-29,16:00:00,1135.83,49.3182,6.865,106.815,Fri
往北,2016-04-29,17:00:00,1669.09,47.3369,8.81,88.81,Fri
往北,2016-04-29,18:00:00,1585.0,43.0497,13.59,69.335,Fri
往北,2016-04-29,19:00:00,1560.0,37.6022,20.87,57.275,Fri
往北,2016-04-29,20:00:00,970.541,43.845,8.43,121.25,Fri
往北,2016-04-29,21:00:00,998.0,47.1365,6.96,126.865,Fri
往北,2016-04-29,22:00:00,1030.23,42.1586,8.915,110.75,Fri
往北,2016-04-29,23:00:00,686.667,52.1021,4.58,136.375,Fri
往北,2016-04-30,00:00:00,335.0,48.0485,1.84,198.16,Sat
往北,2016-04-30,01:00:00,189.13,47.0579,1.05,231.19,Sat
往北,2016-04-30,02:00:00,94.4118,53.0391,0.54,246.06,Sat
往北,2016-04-30,03:00:00,72.0,53.3529,0.43,249.075,Sat
往北,2016-04-30,04:00:00,46.0,50.5455,0.295,245.38,Sat
往北,2016-04-30,05:00:00,59.0,62.5789,0.385,249.55,Sat
往北,2016-04-30,06:00:00,167.5,53.2343,1.05,231.42,Sat
往北,2016-04-30,07:00:00,290.0,51.1935,1.815,205.14,Sat
往北,2016-04-30,08:00:00,398.5,50.6892,2.335,189.025,Sat
往北,2016-04-30,09:00:00,522.0,57.8711,2.795,173.22,Sat
往北,2016-04-30,10:00:00,645.5,50.7964,3.665,143.26,Sat
往北,2016-04-30,11:00:00,690.0,53.0524,3.83,148.525,Sat
往北,2016-04-30,12:00:00,796.216,50.069,5.005,125.28,Sat
往北,2016-04-30,13:00:00,761.379,47.2669,5.015,138.53,Sat
往北,2016-04-30,14:00:00,1284.0,37.7288,5.035,133.85,Sat
往北,2016-04-30,15:00:00,825.0,49.3635,5.11,130.49,Sat
往北,2016-04-30,16:00:00,978.75,46.8825,6.645,118.065,Sat
往北,2016-04-30,17:00:00,915.0,42.4509,6.665,118.565,Sat
往北,2016-04-30,18:00:00,1008.5,45.4221,6.925,114.44,Sat
往北,2016-04-30,19:00:00,909.5,44.5268,6.855,123.21,Sat
往北,2016-04-30,20:00:00,765.652,47.4613,4.61,150.78,Sat
往北,2016-04-30,21:00:00,832.941,50.8348,5.195,131.645,Sat
往北,2016-04-30,22:00:00,863.0,43.0843,6.445,128.345,Sat
往北,2016-04-30,23:00:00,667.0,46.6035,4.465,154.125,Sat
往北,2016-05-01,00:00:00,276.136,59.9896,1.54,203.2,Sun
往北,2016-05-01,01:00:00,148.5,56.3252,0.825,233.325,Sun
往北,2016-05-01,02:00:00,56.5,52.7481,0.36,244.44,Sun
往北,2016-05-01,03:00:00,44.0,48.3661,0.3,249.09,Sun
往北,2016-05-01,04:00:00,48.5,53.5784,0.305,244.425,Sun
往北,2016-05-01,05:00:00,62.0,50.8774,0.4,248.615,Sun
往北,2016-05-01,06:00:00,346.0,48.462,0.785,238.3,Sun
往北,2016-05-01,07:00:00,160.5,47.6349,1.045,231.35,Sun
往北,2016-05-01,08:00:00,230.5,55.1973,1.39,215.725,Sun
往北,2016-05-01,09:00:00,331.0,53.2513,1.885,201.985,Sun
往北,2016-05-01,10:00:00,472.0,51.5328,2.8,177.125,Sun
往北,2016-05-01,11:00:00,637.0,55.6746,3.655,155.2,Sun
往北,2016-05-01,12:00:00,661.0,51.4472,3.965,145.625,Sun
往北,2016-05-01,13:00:00,891.864,35.8113,3.68,147.1,Sun
往北,2016-05-01,14:00:00,740.0,49.9406,4.495,140.055,Sun
往北,2016-05-01,15:00:00,831.0,47.1047,5.185,137.545,Sun
往北,2016-05-01,16:00:00,915.625,47.3909,6.055,124.745,Sun
往北,2016-05-01,17:00:00,995.625,48.7184,6.59,120.155,Sun
往北,2016-05-01,18:00:00,925.5,49.2843,5.97,125.125,Sun
往北,2016-05-01,19:00:00,830.0,49.9252,5.43,131.4,Sun
往北,2016-05-01,20:00:00,748.0,48.6372,4.685,146.46,Sun
往北,2016-05-01,21:00:00,743.5,49.0049,4.595,141.135,Sun
往北,2016-05-01,22:00:00,799.0,49.2297,5.305,136.515,Sun
往北,2016-05-01,23:00:00,513.5,54.89,3.1,174.195,Sun
往北,2016-05-02,00:00:00,248.936,56.1121,1.295,217.45,Mon
往北,2016-05-02,01:00:00,102.187,56.5104,0.615,246.07,Mon
往北,2016-05-02,02:00:00,58.5,53.6115,0.325,244.955,Mon
往北,2016-05-02,03:00:00,32.5,55.1,0.205,250.0,Mon
往北,2016-05-02,04:00:00,36.0,55.7335,0.26,245.83,Mon
往北,2016-05-02,05:00:00,39.0,56.8174,0.285,249.125,Mon
往北,2016-05-02,06:00:00,136.0,61.4356,0.85,235.96,Mon
往北,2016-05-02,07:00:00,311.0,50.1431,2.2,205.675,Mon
往北,2016-05-02,08:00:00,438.75,53.2072,2.6,184.555,Mon
往北,2016-05-02,09:00:00,502.5,47.6126,3.28,170.32,Mon
往北,2016-05-02,10:00:00,584.5,46.9132,3.715,152.925,Mon
往北,2016-05-02,11:00:00,713.0,50.3397,4.115,144.45,Mon
往北,2016-05-02,12:00:00,733.5,50.4574,4.505,136.095,Mon
往北,2016-05-02,13:00:00,750.526,54.5577,4.265,138.355,Mon
往北,2016-05-02,14:00:00,700.0,51.1117,4.135,144.325,Mon
往北,2016-05-02,15:00:00,975.5,48.2005,5.995,115.925,Mon
往北,2016-05-02,16:00:00,1040.5,50.6771,6.495,111.7,Mon
往北,2016-05-02,17:00:00,1052.5,48.8633,6.75,118.525,Mon
往北,2016-05-02,18:00:00,1084.0,45.0952,7.375,104.86,Mon
往北,2016-05-02,19:00:00,926.5,46.36,6.5,117.055,Mon
往北,2016-05-02,20:00:00,774.5,51.813,4.9,140.665,Mon
往北,2016-05-02,21:00:00,706.0,50.7985,4.32,149.75,Mon
往北,2016-05-02,22:00:00,637.0,54.2876,4.0,159.32,Mon
往北,2016-05-02,23:00:00,435.0,49.6915,2.575,186.435,Mon
往北,2016-05-03,00:00:00,210.0,53.8569,1.23,223.8,Tue
往北,2016-05-03,01:00:00,90.0,63.9513,0.56,249.185,Tue
往北,2016-05-03,02:00:00,52.0,59.88,0.335,244.51,Tue
往北,2016-05-03,03:00:00,24.5,55.4068,0.16,249.54,Tue
往北,2016-05-03,04:00:00,36.5,61.6,0.255,245.83,Tue
往北,2016-05-03,05:00:00,51.5,54.5237,0.31,248.2,Tue
往北,2016-05-03,06:00:00,114.5,50.7364,0.725,239.365,Tue
往北,2016-05-03,07:00:00,326.5,50.3863,2.115,201.525,Tue
往北,2016-05-03,08:00:00,835.0,55.5288,4.9,128.955,Tue
往北,2016-05-03,09:00:00,1236.5,47.9898,9.485,92.14,Tue
往北,2016-05-03,10:00:00,1025.0,43.1067,10.21,106.665,Tue
往北,2016-05-03,11:00:00,921.628,52.2977,5.405,121.425,Tue
往北,2016-05-03,12:00:00,903.333,49.0343,5.615,103.815,Tue
往北,2016-05-03,13:00:00,908.644,52.8757,5.225,127.02,Tue
往北,2016-05-03,14:00:00,862.0,49.7799,5.05,125.77,Tue
往北,2016-05-03,15:00:00,1073.0,51.4645,6.3,107.9,Tue
往北,2016-05-03,16:00:00,1036.83,49.0736,5.945,116.41,Tue
往北,2016-05-03,17:00:00,1115.38,49.0082,6.93,103.71,Tue
往北,2016-05-03,18:00:00,1347.5,43.1964,13.875,75.58,Tue
往北,2016-05-03,19:00:00,1356.14,35.7819,28.985,57.9,Tue
往北,2016-05-03,20:00:00,962.432,42.6287,10.815,121.3,Tue
往北,2016-05-03,21:00:00,1152.0,37.0802,5.655,126.0,Tue
往北,2016-05-03,22:00:00,780.5,49.9067,4.89,140.2,Tue
往北,2016-05-03,23:00:00,743.0,31.726,2.935,175.125,Tue
往北,2016-05-04,00:00:00,218.936,55.4396,1.15,218.755,Wed
往北,2016-05-04,01:00:00,75.4545,57.4892,0.45,246.17,Wed
往北,2016-05-04,02:00:00,58.0,58.8429,0.36,244.44,Wed
往北,2016-05-04,03:00:00,50.0,57.1058,0.33,248.875,Wed
往北,2016-05-04,04:00:00,42.0,55.9749,0.3,245.38,Wed
往北,2016-05-04,05:00:00,46.0,50.4638,0.29,249.54,Wed
往北,2016-05-04,06:00:00,118.0,48.9228,0.74,240.39,Wed
往北,2016-05-04,07:00:00,273.077,60.3104,1.765,204.255,Wed
往北,2016-05-04,08:00:00,891.951,48.6192,5.19,122.055,Wed
往北,2016-05-04,09:00:00,1547.0,40.0071,12.865,97.29,Wed
往北,2016-05-04,10:00:00,936.0,46.0423,6.49,118.255,Wed
往北,2016-05-04,11:00:00,921.5,48.4045,5.9,121.295,Wed
往北,2016-05-04,12:00:00,926.5,55.6386,5.425,122.27,Wed
往北,2016-05-04,13:00:00,895.263,47.3001,5.595,127.81,Wed
往北,2016-05-04,14:00:00,981.219,51.2836,6.18,111.935,Wed
往北,2016-05-04,15:00:00,1041.0,51.2688,6.145,104.665,Wed
往北,2016-05-04,16:00:00,1078.5,49.1475,6.58,111.06,Wed
往北,2016-05-04,17:00:00,1062.75,48.2799,6.74,111.8,Wed
往北,2016-05-04,18:00:00,1485.37,42.9773,14.135,63.425,Wed
往北,2016-05-04,19:00:00,1533.0,33.7885,23.76,63.48,Wed
往北,2016-05-04,20:00:00,937.119,38.1394,25.5,98.42,Wed
往北,2016-05-04,21:00:00,725.357,47.1947,4.9,144.675,Wed
往北,2016-05-04,22:00:00,824.5,49.4365,5.2,129.45,Wed
往北,2016-05-04,23:00:00,491.0,51.4096,2.855,171.925,Wed
往北,2016-05-05,00:00:00,241.25,62.1833,1.19,220.585,Thu
往北,2016-05-05,01:00:00,92.8125,67.5538,0.555,247.645,Thu
往北,2016-05-05,02:00:00,51.5,53.021,0.335,244.47,Thu
往北,2016-05-05,03:00:00,60.0,58.6524,0.375,247.79,Thu
往北,2016-05-05,04:00:00,33.5,50.6244,0.265,249.535,Thu
往北,2016-05-05,05:00:00,59.0,49.8171,0.4,247.7,Thu
往北,2016-05-05,06:00:00,119.5,51.5082,0.81,238.95,Thu
往北,2016-05-05,07:00:00,350.5,47.1449,2.285,198.06,Thu
往北,2016-05-05,08:00:00,774.0,55.4011,4.5,132.63,Thu
往北,2016-05-05,09:00:00,1253.0,44.2041,10.83,93.95,Thu
往北,2016-05-05,10:00:00,1001.0,46.2861,6.435,109.275,Thu
往北,2016-05-05,11:00:00,1025.0,50.1461,6.4,112.315,Thu
往北,2016-05-05,12:00:00,910.0,51.7398,5.3,118.485,Thu
往北,2016-05-05,13:00:00,928.983,49.6214,5.84,113.52,Thu
往北,2016-05-05,14:00:00,1048.5,47.6506,6.3,107.035,Thu
往北,2016-05-05,15:00:00,1021.5,48.2882,6.4,108.27,Thu
往北,2016-05-05,16:00:00,1073.0,50.0712,6.775,108.285,Thu
往北,2016-05-05,17:00:00,1099.5,50.2386,7.195,104.165,Thu
往北,2016-05-05,18:00:00,1337.7,43.3182,12.715,81.455,Thu
往北,2016-05-05,19:00:00,1121.27,30.017,41.28,93.61,Thu
往北,2016-05-05,20:00:00,999.5,33.4639,31.175,101.995,Thu
往北,2016-05-05,21:00:00,1220.0,38.5842,6.415,120.48,Thu
往北,2016-05-05,22:00:00,819.5,50.1578,5.2,133.42,Thu
往北,2016-05-05,23:00:00,553.5,50.3303,3.525,161.155,Thu
往北,2016-05-06,00:00:00,449.0,53.3215,1.22,226.825,Fri
往北,2016-05-06,01:00:00,136.5,58.1514,0.785,238.805,Fri
往北,2016-05-06,02:00:00,69.0,57.3903,0.45,248.16,Fri
往北,2016-05-06,03:00:00,63.5,56.3053,0.365,249.56,Fri
往北,2016-05-06,04:00:00,34.5,57.2745,0.235,250.0,Fri
往北,2016-05-06,05:00:00,60.5,56.5334,0.39,249.535,Fri
往北,2016-05-06,06:00:00,114.5,53.5809,0.66,237.975,Fri
往北,2016-05-06,07:00:00,628.5,27.6435,2.375,193.8,Fri
往北,2016-05-06,08:00:00,1019.5,38.0623,4.57,140.14,Fri
往北,2016-05-06,09:00:00,1143.5,47.7008,7.67,100.79,Fri
